hybrid,s2cloudless,cloudscoreplus
0.2349970784840299,0.2831559401113494,0.39878450146840405
0.2845601580487878,0.37121576004523793,0.43750231347803825
0.3431638862947697,0.3910950199002607,0.5546520762253117
0.30835250597694525,0.3778078588903973,0.4286948947806198
0.294218419955506,0.37121576004523793,0.418876919168765
0.35444100776104615,0.42202445505386355,0.5367120982265339
0.3883553886076235,0.39961609311307456,0.5945695455401399
0.3579127450410699,0.4312120207662008,0.5397790036314631
0.32278568151367076,0.39846540065876257,0.5385040578091191
0.35527504467621174,0.4575857775247694,0.5599060184805302
0.2067625343797202,0.2798311180916411,0.2914929812904611
0.28865686168644705,0.42181180297991144,0.4012192683004207
0.33264186222850883,0.3987576577490865,0.583975961648564
0.32561168047993244,0.3875643314179944,0.5783545840645674
0.3971569372638663,0.44240034403964534,0.570403208161974
0.2757178547011604,0.2118212786532874,0.3799826410166687
0.24241185743126367,0.3696552251342604,0.5169602710402746
0.35135691971817506,0.4411497159523726,0.4434392537639757
0.29693196753871165,0.3763072784715493,0.4693424067491355
0.20077560412690484,0.43153291731207805,0.3513255933607097
0.26421177138911744,0.3559968178135722,0.48101976583674555
0.3417546454536308,0.39707134412060413,0.5545138727333655
0.3567963140423728,0.4353033602671644,0.5551785632518191
0.35433060026834584,0.4463259615508835,0.5433552303178286
0.2243796471225985,0.3729286094391041,0.4120066852282406
0.3663220240840106,0.44389162044898295,0.5661503728113365
0.37036904446780483,0.40265540300356906,0.5819199727995692
0.2845601580487878,0.3835910907055793,0.4362226827258512
0.2067045516517157,0.3696552251342604,0.42056373919038964
0.2178573688879727,0.288806913179621,0.3961949818245289
0.3217178194676191,0.40245701704323494,0.43502356495353156
0.32278568151367076,0.39260490318392105,0.4517174899935277
0.32278568151367076,0.44240034403964534,0.45953037969199023
0.467943899795085,0.41028945837049047,0.5613073072687835
0.2702529320962809,0.42202445505386355,0.5545138727333655
0.3415506694082746,0.4405096330826489,0.5661503728113365
0.32278568151367076,0.41406459230483755,0.5650324356871828
0.21943343948356797,0.3655359754860308,0.4272954152359901
0.3794320784326688,0.43717596525901187,0.5613806232980842
0.34398814780106557,0.3835910907055793,0.5569140033282776
0.18915910418952064,0.3522376546295206,0.4266411645390856
0.242188605240479,0.3654731241885336,0.35745247678397263
0.2693451209921989,0.42923557043202853,0.5463033691547009
0.3415506694082746,0.4182917691565071,0.5797679684361412
0.3429173000947827,0.44024989528675407,0.5169602710402746
0.3368477616566886,0.4352196955888834,0.5569140033282776
0.32278568151367076,0.3910950199002607,0.4504947082813648
